sample_id,sample_name,biosample,sample_description,latitude,longitude,geolocation,biome,biome_feature,biome_material,assembly_run_ids
SRS1687459,Gp0138800,SAMN05720203,Active sludge microbial communities of municipal wastewater-treating anaerobic digesters from Japan - AD_JPNHW1_MetaG,35.92,139.63,Japan,,,,ERZ795026
