OTU,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus
OTU648,Bacteria,Bacteria,Cyanobacteria,,Chroococcales,Cyanobacteriaceae,Cyanobacterium
OTU649,Bacteria,Bacteria,Cyanobacteria,,Chroococcales,Microcystaceae,Microcystis
OTU650,Bacteria,Bacteria,Cyanobacteria,,Chroococcidiopsidales,Chroococcidiopsidaceae,Aliterella
OTU651,Bacteria,Bacteria,Cyanobacteria,,Chroococcidiopsidales,Chroococcidiopsidaceae,Chroococcidiopsis
OTU652,Bacteria,Bacteria,Cyanobacteria,,Nostocales,Aphanizomenonaceae,Aphanizomenon
OTU653,Bacteria,Bacteria,Cyanobacteria,,Nostocales,Nostocaceae,Anabaena
OTU654,Bacteria,Bacteria,Cyanobacteria,,Nostocales,Nostocaceae,Cylindrospermum
OTU655,Bacteria,Bacteria,Cyanobacteria,,Nostocales,Nostocaceae,Nostoc
OTU656,Bacteria,Bacteria,Cyanobacteria,Nostocophycideae,Nostocales,Rivulariaceae,Calothrix
OTU657,Bacteria,Bacteria,Cyanobacteria,,Nostocales,Scytonemataceae,Brasilonema
OTU658,Bacteria,Bacteria,Cyanobacteria,,Nostocales,Scytonemataceae,Scytonema
OTU659,Bacteria,Bacteria,Cyanobacteria,,Nostocales,Tolypothrichaceae,Hassallia
OTU660,Bacteria,Bacteria,Cyanobacteria,,Oscillatoriales,,Limnolyngbya
OTU661,Bacteria,Bacteria,Cyanobacteria,,Oscillatoriales,,Potamolinea
OTU662,Bacteria,Bacteria,Cyanobacteria,,Oscillatoriales,Cyanothecaceae,Cyanothece
OTU663,Bacteria,Bacteria,Cyanobacteria,,Oscillatoriales,Gomontiellaceae,Crinalium
OTU664,Bacteria,Bacteria,Cyanobacteria,,Oscillatoriales,Microcoleaceae,Planktothricoides
OTU665,Bacteria,Bacteria,Cyanobacteria,,Oscillatoriales,Microcoleaceae,Planktothrix
OTU666,Bacteria,Bacteria,Cyanobacteria,,Oscillatoriales,Oscillatoriaceae,Phormidium
OTU667,Bacteria,Bacteria,Cyanobacteria,,Pleurocapsales,Hyellaceae,Pleurocapsa
OTU668,Bacteria,Bacteria,Cyanobacteria,Synechococcophycideae,Synechococcales,Acaryochloridaceae,Acaryochloris
OTU669,Bacteria,Bacteria,Cyanobacteria,,Synechococcales,Leptolyngbyaceae,Phormidesmis
OTU670,Bacteria,Bacteria,Cyanobacteria,,Synechococcales,Merismopediaceae,Merismopedia
OTU671,Bacteria,Bacteria,Cyanobacteria,,Synechococcales,Merismopediaceae,Synechocystis
OTU672,Bacteria,Bacteria,Cyanobacteria,,Synechococcales,Prochloraceae,Prochlorococcus
OTU673,Bacteria,Bacteria,Cyanobacteria,,Synechococcales,Pseudanabaenaceae,Arthronema
OTU674,Bacteria,Bacteria,Cyanobacteria,,Synechococcales,Pseudanabaenaceae,Prochlorothrix
OTU675,Bacteria,Bacteria,Cyanobacteria,Synechococcophycideae,Synechococcales,Pseudanabaenaceae,Pseudanabaena
OTU676,Bacteria,Bacteria,Cyanobacteria,Synechococcophycideae,Synechococcales,Synechococcaceae,Synechococcus
OTU677,Bacteria,Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,Deferribacteraceae,Calditerrivibrio
OTU678,Bacteria,Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,Deferribacteraceae,Denitrovibrio
OTU679,Bacteria,Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,Deferribacteraceae,Mucispirillum
OTU680,Bacteria,Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,Deferribacteraceae,Seleniivibrio
OTU681,Bacteria,Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinobacterium
OTU682,Bacteria,Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Trueperaceae,Truepera
OTU683,Bacteria,Bacteria,Elusimicrobia,Elusimicrobia,Elusimicrobiales,Elusimicrobiaceae,Elusimicrobium
OTU684,Bacteria,Bacteria,Elusimicrobia,Endomicrobia,Endomicrobiales,Endomicrobiaceae,Endomicrobium
OTU685,Bacteria,Bacteria,Fibrobacteres,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Fibrobacter
OTU686,Bacteria,Bacteria,Firmicutes,,,,Hydrogenispora
OTU687,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,,Desulfuribacillus
OTU688,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,,Exiguobacterium
OTU689,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,,Gemella
OTU690,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Alicyclobacillus
OTU691,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Tumebacillus
OTU692,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anaerobacillus
OTU693,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anoxybacillus
OTU694,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Aureibacillus
OTU695,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Cerasibacillus
OTU696,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Fictibacillus
OTU697,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus
OTU698,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Halobacillus
OTU699,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Lysinibacillus
OTU700,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Oceanobacillus
OTU701,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Ornithinibacillus
OTU702,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Parageobacillus
OTU703,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Pseudogracilibacillus
OTU704,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Salimicrobium
OTU705,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Virgibacillus
OTU706,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Vulcanibacillus
OTU707,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillales_Family_X._Incertae_Sedis,Thermicanus
OTU708,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Brochothrix
OTU709,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Ammoniphilus
OTU710,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Aneurinibacillus
OTU711,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus
OTU712,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Cohnella
OTU713,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Fontibacillus
OTU714,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Marinicrinis
OTU715,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus
OTU716,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Saccharibacillus
OTU717,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Thermobacillus
OTU718,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Pasteuriaceae,Pasteuria
OTU719,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Chryseomicrobium
OTU720,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Jeotgalibacillus
OTU721,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Kurthia
OTU722,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planomicrobium
OTU723,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Rummeliibacillus
OTU724,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Savagea
OTU725,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Solibacillus
OTU726,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Sporosarcina
OTU727,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Ureibacillus
OTU728,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Sporolactobacillaceae,Sporolactobacillus
OTU729,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Aliicoccus
OTU730,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Jeotgalicoccus
OTU731,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Macrococcus
OTU732,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Nosocomiicoccus
OTU733,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Salinicoccus
OTU734,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
OTU735,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Thermoactinomycetaceae,Shimazuella
OTU736,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,,Aerosphaera
OTU737,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,,Chungangia
OTU738,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia
OTU739,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Aerococcus
OTU740,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Dolosicoccus
OTU741,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Eremococcus
OTU742,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Facklamia
OTU743,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Globicatella
OTU744,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Ignavigranum
OTU745,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Agitococcus
OTU746,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Alkalibacterium
OTU747,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Allofustis
OTU748,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Alloiococcus
OTU749,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Atopococcus
OTU750,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Atopostipes
OTU751,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Carnobacterium
OTU752,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Desemzia
OTU753,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Dolosigranulum
OTU754,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella
OTU755,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Jeotgalibaca
OTU756,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Lacticigenium
OTU757,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Marinilactibacillus
OTU758,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Pisciglobus
OTU759,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Bavariicoccus
OTU760,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Catellicoccus
OTU761,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Melissococcus
OTU762,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Pilibacter
OTU763,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Tetragenococcus
OTU764,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Vagococcus
OTU765,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus
OTU766,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Sharpea
OTU767,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Fructobacillus
OTU768,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Leuconostoc
OTU769,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Oenococcus
OTU770,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Weissella
OTU771,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,,Colidextribacter
OTU772,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,,Epulopiscium
OTU773,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,,Fenollaria
OTU774,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,,Flavonifractor
OTU775,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,,Howardella
OTU776,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,,Intestinimonas
OTU777,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,,Metabacterium
OTU778,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,,Natranaerovirga
OTU779,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,,Neofamilia
OTU780,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,,Proteiniborus
OTU781,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,,Pseudoflavonifractor
OTU782,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Caldicoprobacteraceae,Caldicoprobacter
OTU783,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Catabacteriaceae,Catabacter
OTU784,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Beduinibacterium
OTU785,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenella
OTU786,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Alkaliphilus
OTU787,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Anoxynatronum
OTU788,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Beduini
OTU789,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Brassicibacter
OTU790,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Caloramator
OTU791,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Caminicella
OTU792,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridiisalibacter
OTU793,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Desnuesiella
OTU794,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Falcatimonas
OTU795,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Fervidicella
OTU796,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Fonticella
OTU797,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Geosporobacter
OTU798,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Hathewaya
OTU799,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Hungatella
OTU800,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Lutispora
OTU801,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Massilioclostridium
OTU802,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Mordavella
OTU803,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Natronincola
OTU804,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Oxobacter
OTU805,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Proteiniclasticum
OTU806,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Salimesophilobacter
OTU807,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Sarcina
OTU808,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Serpentinicella
OTU809,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Thermobrachium
OTU810,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Tindallia
OTU811,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Youngiibacter
OTU812,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XII._Incertae_Sedis,Acidaminobacter
OTU813,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XII._Incertae_Sedis,Fusibacter
OTU814,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XII._Incertae_Sedis,Guggenheimella
OTU815,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XIII._Incertae_Sedis,Anaerovorax
OTU816,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XIII._Incertae_Sedis,Congobacterium
OTU817,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XIII._Incertae_Sedis,Emergencia
OTU818,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XIII._Incertae_Sedis,Ihubacter
OTU819,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XIII._Incertae_Sedis,Mobilibacterium
OTU820,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XIII._Incertae_Sedis,Mogibacterium
OTU821,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Defluviitaleaceae,Defluviitalea
OTU822,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Defluviitaleaceae,Vallitalea
OTU823,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Acetobacterium
OTU824,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Alkalibacter
OTU825,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Aminicella
OTU826,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Anaerofustis
OTU827,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium
OTU828,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Garciella
OTU829,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Pseudoramibacter
OTU830,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Gracilibacteraceae,Gracilibacter
OTU831,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Heliobacteriaceae,Heliobacterium
OTU832,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Heliobacteriaceae,Heliophilum
OTU833,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Heliobacteriaceae,Heliorestis
OTU834,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetatifactor
OTU835,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetitomaculum
OTU836,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerobium
OTU837,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerocolumna
OTU838,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerosporobacter
OTU839,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerotaenia
OTU840,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio
OTU841,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Catonella
OTU842,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Cellulosilyticum
OTU843,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus
OTU844,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Cuneatibacter
OTU845,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Eisenbergiella
OTU846,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Frisingicoccus
OTU847,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Herbinix
OTU848,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Hespellia
OTU849,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Johnsonella
OTU850,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoanaerobaculum
OTU851,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnotalea
OTU852,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Marvinbryantia
OTU853,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Mobilisporobacter
OTU854,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Mobilitalea
OTU855,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Moryella
OTU856,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Murimonas
OTU857,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Niameybacter
OTU858,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Parasporobacterium
OTU859,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Pseudobutyrivibrio
OTU860,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Robinsoniella
OTU861,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Sellimonas
OTU862,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Shuttleworthia
OTU863,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Sporobacterium
OTU864,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Stomatobaculum
OTU865,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Syntrophococcus
OTU866,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Tyzzerella
OTU867,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Oscillospiraceae,Marseillibacter
OTU868,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Cryptanaerobacter
OTU869,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Dehalobacter
OTU870,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Dehalobacterium
OTU871,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfitibacter
OTU872,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfitispora
OTU873,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfitobacterium
OTU874,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfonispora
OTU875,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfotomaculum
OTU876,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfurispora
OTU877,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Pelotomaculum
OTU878,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Peptococcus
OTU879,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Sporotomaculum
OTU880,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Thermincola
OTU881,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Acetoanaerobium
OTU882,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Asaccharospora
OTU883,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Clostridioides
OTU884,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Criibacterium
OTU885,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Filifactor
OTU886,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Intestinibacter
OTU887,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Paeniclostridium
OTU888,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Paraclostridium
OTU889,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptoclostridium
OTU890,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptostreptococcus
OTU891,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Proteocatella
OTU892,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Romboutsia
OTU893,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Sporacetigenium
OTU894,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Tepidibacter
OTU895,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Terrisporobacter
OTU896,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Proteinivoraceae,Anaerobranca
OTU897,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Acetanaerobacterium
OTU898,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Acetivibrio
OTU899,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerobacterium
OTU900,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerofilum
OTU901,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaeromassilibacillus
OTU902,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerotruncus
