OTU,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus
OTU482,Eukaryota,Eukaryota,Bacillariophyta,Fragilariophyceae,Rhaponeidales,Rhaphoneidaceae,Rhaphoneis
OTU483,Eukaryota,Eukaryota,Colponemidia,,,,Colponema
OTU484,Eukaryota,Eukaryota,Euglenida,,Sphenomonadales,Sphenomonadidae,Petalomonas_Sphenomonadidae
OTU485,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon
OTU486,Eukaryota,Fungi,Chytridiomycota,Monoblepharidomycetes,Monoblepharidales,Gonapodyaceae,Gonapodya
OTU487,Eukaryota,Fungi,Cryptomycota,,,,Paramicrosporidium
OTU488,Eukaryota,Fungi,Mucoromycota,,Mortierellales,Mortierellaceae,Mortierella
OTU489,Eukaryota,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus
OTU490,Eukaryota,Metazoa,Annelida,Clitellata,Haplotaxida,Enchytraeidae,Enchytraeus
OTU491,Eukaryota,Metazoa,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Parachela
OTU492,Eukaryota,Metazoa,Nematoda,Chromadorea,Diplogasterida,Diplogasteridae,Rhabditidoides
OTU493,Eukaryota,Metazoa,Nematoda,Chromadorea,Rhabditida,Diplogastridae,Acrostichus
OTU494,Eukaryota,Metazoa,Nematoda,Chromadorea,Rhabditida,Diploscapteridae,Diploscapter
OTU495,Eukaryota,Metazoa,Rotifera,Bdelloidea,Adinetida,Adinetidae,Adineta
OTU496,Eukaryota,Metazoa,Tardigrada,Eutardigrada,Parachela,Hypsibiidae,Hypsibius
OTU497,Eukaryota,Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Prototheca
OTU498,Eukaryota,Viridiplantae,Streptophyta,,Fabales,Fabaceae,Ammopiptanthus
OTU499,Archaea,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium
OTU500,Archaea,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanocorpusculaceae,Methanocorpusculum
OTU501,Archaea,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanoregulaceae,Methanoregula
OTU502,Archaea,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanoregulaceae,Methanosphaerula
OTU503,Archaea,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina
OTU504,Archaea,Archaea,Euryarchaeota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,Methanomassiliicoccus
OTU505,Bacteria,Bacteria,,,,,Vermiphilus
OTU506,Bacteria,Bacteria,Acidobacteria,,,,Vicinamibacter
OTU507,Bacteria,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Edaphobacter
OTU508,Bacteria,Bacteria,Acidobacteria,Holophagae,Holophagales,Holophagaceae,Geothrix
OTU509,Bacteria,Bacteria,Acidobacteria,Holophagae,Holophagales,Holophagaceae,Holophaga
OTU510,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Acidothermales,Acidothermaceae,Acidothermus
OTU511,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinobaculum
OTU512,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinotignum
OTU513,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Arcanobacterium
OTU514,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Flaviflexus
OTU515,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Trueperella
OTU516,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Varibaculum
OTU517,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bombiscardovia
OTU518,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella
OTU519,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,,Lawsonella
OTU520,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,,Tomitella
OTU521,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium
OTU522,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Dietziaceae,Dietzia
OTU523,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia_Gordoniaceae
OTU524,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Millisia
OTU525,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Skermania_Gordoniaceae
OTU526,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus
OTU527,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Smaragdicoccus
OTU528,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Tsukamurellaceae,Tsukamurella
OTU529,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Williamsiaceae,Williamsia
OTU530,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Frankiales,,Antricoccus
OTU531,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Cryptosporangiaceae,Cryptosporangium
OTU532,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Frankiaceae,Jatrophihabitans
OTU533,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,Sporichthya
OTU534,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Geodermatophilales,Geodermatophilaceae,Blastococcus
OTU535,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Geodermatophilales,Geodermatophilaceae,Geodermatophilus
OTU536,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Geodermatophilales,Geodermatophilaceae,Modestobacter
OTU537,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Glycomycetales,Glycomycetaceae,Glycomyces
OTU538,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Kineosporiales,Kineosporiaceae,Angustibacter
OTU539,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Kineosporiales,Kineosporiaceae,Kineococcus
OTU540,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Kineosporiales,Kineosporiaceae,Kineosporia
OTU541,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Kineosporiales,Kineosporiaceae,Quadrisphaera
OTU542,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,,Timonella
OTU543,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Beutenbergiaceae,Miniimonas
OTU544,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Beutenbergiaceae,Salana
OTU545,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Beutenbergiaceae,Serinibacter
OTU546,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Bogoriellaceae,Georgenia
OTU547,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium
OTU548,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Cellulomonadaceae,Actinotalea
OTU549,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas
OTU550,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Cellulomonadaceae,Pseudactinotalea
OTU551,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Demequinaceae,Lysinimicrobium
OTU552,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermabacteraceae,Brachybacterium
OTU553,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermacoccaceae,Branchiibius
OTU554,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermacoccaceae,Dermacoccus
OTU555,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermacoccaceae,Kytococcus_Dermacoccaceae
OTU556,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermacoccaceae,Luteipulveratus
OTU557,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermacoccaceae,Yimella
OTU558,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermatophilaceae,Kineosphaera
OTU559,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermatophilaceae,Mobilicoccus
OTU560,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermatophilaceae,Piscicoccus
OTU561,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Arsenicicoccus
OTU562,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Intrasporangium
OTU563,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Janibacter
OTU564,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Knoellia
OTU565,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Ornithinicoccus
OTU566,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Ornithinimicrobium
OTU567,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Oryzihumus
OTU568,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Phycicoccus
OTU569,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Serinicoccus
OTU570,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Terrabacter
OTU571,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Agrococcus
OTU572,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Amnibacterium
OTU573,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Canibacter
OTU574,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Cryobacterium
OTU575,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Curtobacterium
OTU576,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Galbitalea
OTU577,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Herbiconiux
OTU578,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Huakuichenia
OTU579,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Humibacter
OTU580,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Parafrigoribacterium
OTU581,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Pseudoclavibacter
OTU582,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Schumannella
OTU583,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Enteractinococcus
OTU584,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Glutamicibacter
OTU585,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria
OTU586,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcus
OTU587,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Nesterenkonia
OTU588,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter
OTU589,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paeniglutamicibacter
OTU590,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter
OTU591,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Promicromonosporaceae,Cellulosimicrobium
OTU592,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Promicromonosporaceae,Myceligenerans
OTU593,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Promicromonosporaceae,Xylanibacterium
OTU594,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Ruaniaceae,Ruania
OTU595,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Allocatelliglobosispora
OTU596,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora
OTU597,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Nakamurellales,Nakamurellaceae,Nakamurella
OTU598,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Friedmanniella
OTU599,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Micropruina
OTU600,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Propionicicella
OTU601,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Propionicimonas
OTU602,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Tenggerimyces
OTU603,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Aestuariimicrobium
OTU604,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Brooklawnia
OTU605,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium
OTU606,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Granulicoccus
OTU607,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Luteococcus
OTU608,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Mariniluteicoccus
OTU609,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Ponticoccus
OTU610,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Propionibacterium
OTU611,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Propioniferax
OTU612,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Propionimicrobium
OTU613,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Pseudopropionibacterium
OTU614,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Raineyella
OTU615,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinomycetospora
OTU616,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinophytocola
OTU617,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Crossiella
OTU618,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Thermocrispum
OTU619,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinocorallia
OTU620,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinomadura
OTU621,Bacteria,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Atopobium_Atopobiaceae
OTU622,Bacteria,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Libanicoccus
OTU623,Bacteria,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella
OTU624,Bacteria,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Enorma
OTU625,Bacteria,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Senegalimassilia
OTU626,Bacteria,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Enterorhabdus
OTU627,Bacteria,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Gordonibacter
OTU628,Bacteria,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Phoenicibacter
OTU629,Bacteria,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Raoultibacter
OTU630,Bacteria,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Slackia_Eggerthellaceae
OTU631,Bacteria,Bacteria,Actinobacteria,Rubrobacteria,Gaiellales,Gaiellaceae,Gaiella
OTU632,Bacteria,Bacteria,Armatimonadetes,Armatimonadia,Armatimonadales,Armatimonadaceae,Armatimonas
OTU633,Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Mediterranea
OTU634,Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella
OTU635,Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae,Coprobacter
OTU636,Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Butyricimonas
OTU637,Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Culturomica
OTU638,Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Fermentimonas
OTU639,Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas
OTU640,Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella
OTU641,Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Marseilla
OTU642,Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Massiliprevotella
OTU643,Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellamassilia
OTU644,Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Acetobacteroides
OTU645,Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella
OTU646,Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Tidjanibacter
OTU647,Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Tannerella_Tannerellaceae
OTU648,Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Marinilabiliales,Marinifilaceae,Marinifilum
OTU649,Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Marinilabiliales,Marinilabiliaceae,Anaerophaga_Marinilabiliaceae
OTU650,Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Marinilabiliales,Marinilabiliaceae,Mangroviflexus
OTU651,Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Marinilabiliales,Marinilabiliaceae,Saccharicrinis
OTU652,Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Marinilabiliales,Prolixibacteraceae,Meniscus
OTU653,Bacteria,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Asinibacterium
OTU654,Bacteria,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Cnuella
OTU655,Bacteria,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Filimonas
OTU656,Bacteria,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Flaviaesturariibacter
OTU657,Bacteria,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Flavihumibacter
OTU658,Bacteria,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Haoranjiania
OTU659,Bacteria,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Niastella
OTU660,Bacteria,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Parafilimonas
OTU661,Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Bernardetiaceae,Bernardetia
OTU662,Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Catalimonadaceae,Tunicatimonas
OTU663,Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cyclobacteriaceae,Algoriphagus
OTU664,Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Arsenicibacter
OTU665,Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Flectobacillus
OTU666,Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Flexibacter_Cytophagaceae
OTU667,Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Larkinella
OTU668,Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Persicitalea
OTU669,Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Rudanella
OTU670,Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Spirosoma
OTU671,Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae,Reichenbachiella
OTU672,Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Hymenobacteraceae,Pontibacter_Hymenobacteraceae
OTU673,Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Crocinitomicaceae,Salinirepens
OTU674,Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Cryomorphaceae,Phaeocystidibacter
OTU675,Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Actibacter
OTU676,Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Aequorivita
OTU677,Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Algibacter
OTU678,Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Algoriella
OTU679,Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Apibacter
OTU680,Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Arenibacter
OTU681,Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Citreitalea
OTU682,Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Confluentibacter
OTU683,Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Croceitalea
OTU684,Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Cruoricaptor
OTU685,Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Empedobacter
OTU686,Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter
OTU687,Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Mariniflexile
OTU688,Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Maritimimonas
OTU689,Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Meridianimaribacter
OTU690,Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Myroides
OTU691,Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Pricia
OTU692,Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Riemerella_Flavobacteriaceae
OTU693,Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Soonwooa
OTU694,Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Subsaxibacter
OTU695,Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Weeksella_Flavobacteriaceae
OTU696,Bacteria,Bacteria,Bacteroidetes,Saprospiria,Saprospirales,Saprospiraceae,Aureispira
OTU697,Bacteria,Bacteria,Bacteroidetes,Saprospiria,Saprospirales,Saprospiraceae,Saprospira
OTU698,Bacteria,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter
OTU699,Bacteria,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Nubsella
OTU700,Bacteria,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Olivibacter
OTU701,Bacteria,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pelobium
OTU702,Bacteria,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pseudopedobacter
OTU703,Bacteria,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Solitalea
OTU704,Bacteria,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium
OTU705,Bacteria,Bacteria,Calditrichaeota,Calditrichae,Calditrichales,Calditrichaceae,Caldithrix_Calditrichaceae
OTU706,Bacteria,Bacteria,Candidatus_Melainabacteria,,,,Vampirovibrio
OTU707,Bacteria,Bacteria,Chlamydiae,Chlamydiia,Parachlamydiales,Parachlamydiaceae,Parachlamydia
OTU708,Bacteria,Bacteria,Chlorobi,Chlorobia,Chlorobiales,Chlorobiaceae,Chlorobium
OTU709,Bacteria,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea_Anaerolineaceae
OTU710,Bacteria,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Flexilinea
OTU711,Bacteria,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Leptolinea
OTU712,Bacteria,Bacteria,Chloroflexi,Caldilineae,Caldilineales,Caldilineaceae,Caldilinea
OTU713,Bacteria,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Chloroflexaceae,Chloroflexus
OTU714,Bacteria,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Oscillochloridaceae,Chloronema_Oscillochloridaceae
OTU715,Bacteria,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Oscillochloridaceae,Oscillochloris
OTU716,Bacteria,Bacteria,Chloroflexi,Chloroflexia,Herpetosiphonales,Herpetosiphonaceae,Herpetosiphon
