Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Family_Genus,ERR2985255,ERR2985256,ERR2985257,ERR2985258,ERR2985259,ERR2985260,ERR2985261,ERR2985262,ERR2985263,ERR2985264,ERR2985265,ERR2985266,ERR2985267,ERR2985268,ERR2985269,ERR2985270,ERR2985271,ERR2985272,ERR2985273,ERR2985274,ERR2985275,ERR2985276,ERR2985277,ERR2985278
Bacteria,,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Prev_Paraprevotella,2.0,1.0,0.0,4.0,0.0,2.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,3.0,18.0,14.0,1.0,0.0,2.0,2.0,0.0
Bacteria,,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prev_Prevotella,6.0,5.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,4.0,1.0,0.0,4.0,6.0,1.0,2.0,3.0,2.0,1.0,2.0
Bacteria,,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellamassilia,Prev_Prevotellamassilia,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Acetobacteroides,Rike_Acetobacteroides,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Rike_Alistipes,6.0,7.0,5.0,11.0,8.0,10.0,7.0,6.0,0.0,6.0,16.0,4.0,3.0,6.0,10.0,4.0,6.0,48.0,38.0,3.0,2.0,5.0,14.0,2.0
Bacteria,,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Anaerocella,Rike_Anaerocella,1.0,3.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,2.0,0.0,5.0,0.0,0.0,4.0
Bacteria,,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Tann_Parabacteroides,7.0,9.0,1.0,12.0,2.0,5.0,5.0,8.0,3.0,5.0,6.0,7.0,1.0,6.0,8.0,2.0,10.0,45.0,39.0,4.0,3.0,4.0,15.0,4.0
Bacteria,,Bacteroidetes,Bacteroidia,Marinilabiliales,Prolixibacteraceae,Meniscus,Prol_Meniscus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Bacteria,,Bacteroidetes,Bacteroidia,Marinilabiliales,Prolixibacteraceae,Roseimarinus,Prol_Roseimarinus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
Bacteria,,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Dinghuibacter,Chit_Dinghuibacter,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Bacteria,,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Ferruginibacter,Chit_Ferruginibacter,9.0,11.0,4.0,4.0,2.0,17.0,14.0,29.0,4.0,2.0,22.0,3.0,11.0,5.0,3.0,5.0,2.0,3.0,4.0,12.0,3.0,11.0,2.0,4.0
Bacteria,,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Flavihumibacter,Chit_Flavihumibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Flavisolibacter,Chit_Flavisolibacter,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Bacteria,,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Lacibacter,Chit_Lacibacter,0.0,1.0,0.0,1.0,0.0,7.0,12.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
Bacteria,,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Niabella,Chit_Niabella,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,1.0,1.0,1.0
Bacteria,,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Niastella,Chit_Niastella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Parasediminibacterium,Chit_Parasediminibacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Bacteria,,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Parasegetibacter,Chit_Parasegetibacter,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Sediminibacterium,Chit_Sediminibacterium,47.0,26.0,8.0,4.0,10.0,10.0,9.0,30.0,6.0,5.0,19.0,5.0,12.0,39.0,2.0,4.0,4.0,0.0,0.0,11.0,42.0,3.0,2.0,56.0
Bacteria,,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Segetibacter,Chit_Segetibacter,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Bacteria,,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Taibaiella,Chit_Taibaiella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
Bacteria,,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Terrimonas,Chit_Terrimonas,1.0,8.0,3.0,2.0,6.0,25.0,8.0,10.0,10.0,5.0,26.0,16.0,8.0,4.0,5.0,2.0,3.0,0.0,0.0,13.0,23.0,9.0,9.0,16.0
Bacteria,,Bacteroidetes,Cytophagia,Cytophagales,,Chryseolinea,Chryseolinea,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,,Bacteroidetes,Cytophagia,Cytophagales,Bernardetiaceae,Bernardetia,Bern_Bernardetia,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Cytophaga,Cyto_Cytophaga,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,6.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Bacteria,,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Dyadobacter,Cyto_Dyadobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,9.0
Bacteria,,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Emticicia,Cyto_Emticicia,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0
Bacteria,,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Flectobacillus,Cyto_Flectobacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Bacteria,,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Lacihabitans,Cyto_Lacihabitans,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
Bacteria,,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Larkinella,Cyto_Larkinella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bacteria,,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Marinoscillum,Cyto_Marinoscillum,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Bacteria,,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Ohtaekwangia,Cyto_Ohtaekwangia,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Bacteria,,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Persicitalea,Cyto_Persicitalea,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,21.0
Bacteria,,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Pseudarcicella,Cyto_Pseudarcicella,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Runella,Cyto_Runella,1.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,3.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,11.0,4.0,1.0,0.0,4.0
Bacteria,,Bacteroidetes,Cytophagia,Cytophagales,Hymenobacteraceae,Hymenobacter,Hyme_Hymenobacter,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,,Bacteroidetes,Flavobacteriia,Flavobacteriales,Crocinitomicaceae,Brumimicrobium,Croc_Brumimicrobium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Bacteria,,Bacteroidetes,Flavobacteriia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,Croc_Crocinitomix,0.0,0.0,3.0,8.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,3.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Bacteria,,Bacteroidetes,Flavobacteriia,Flavobacteriales,Crocinitomicaceae,Fluviicola,Croc_Fluviicola,2.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,17.0,12.0,1.0,0.0,0.0,3.0,1.0
Bacteria,,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Bergeyella,Flav_Bergeyella,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Bacteria,,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Flav_Capnocytophaga,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Flav_Chryseobacterium,3.0,13.0,1.0,1.0,2.0,1.0,3.0,15.0,0.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,7.0,9.0,11.0,6.0,3.0,4.0,4.0
Bacteria,,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Cloacibacterium,Flav_Cloacibacterium,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,2.0,2.0,5.0,1.0,5.0,5.0,5.0,3.0
Bacteria,,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flav_Flavobacterium,34.0,562.0,75.0,67.0,25.0,122.0,37.0,624.0,37.0,31.0,102.0,35.0,54.0,34.0,51.0,73.0,50.0,161.0,154.0,76.0,99.0,31.0,66.0,105.0
Bacteria,,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Moheibacter,Flav_Moheibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Bacteria,,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Riemerella,Flav_Riemerella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Bacteria,,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,Flav_Tenacibaculum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Bacteria,,Bacteroidetes,Flavobacteriia,Flavobacteriales,Ichthyobacteriaceae,Ichthyobacterium,Icht_Ichthyobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,,Bacteroidetes,Saprospiria,Saprospirales,Haliscomenobacteraceae,Haliscomenobacter,Hali_Haliscomenobacter,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0
Bacteria,,Bacteroidetes,Saprospiria,Saprospirales,Haliscomenobacteraceae,Phaeodactylibacter,Hali_Phaeodactylibacter,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,,Bacteroidetes,Saprospiria,Saprospirales,Haliscomenobacteraceae,Portibacter,Hali_Portibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,,Bacteroidetes,Saprospiria,Saprospirales,Lewinellaceae,Lewinella,Lewi_Lewinella,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bacteria,,Bacteroidetes,Saprospiria,Saprospirales,Saprospiraceae,Aureispira,Sapr_Aureispira,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Bacteria,,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Sphi_Pedobacter,0.0,4.0,5.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0
Bacteria,,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Solitalea,Sphi_Solitalea,0.0,0.0,25.0,6.0,3.0,1.0,6.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,23.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
Bacteria,,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphi_Sphingobacterium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,,Chlamydiae,Chlamydiia,Chlamydiales,Chlamydiaceae,Chlamydia,Chla_Chlamydia,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
Bacteria,,Chlamydiae,Chlamydiia,Parachlamydiales,Criblamydiaceae,Criblamydia,Crib_Criblamydia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Bacteria,,Chlamydiae,Chlamydiia,Parachlamydiales,Parachlamydiaceae,Neochlamydia,Para_Neochlamydia,0.0,2.0,4.0,3.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,1.0,1.0,4.0,5.0,0.0,0.0,7.0,14.0,2.0
Bacteria,,Chlamydiae,Chlamydiia,Parachlamydiales,Parachlamydiaceae,Parachlamydia,Para_Parachlamydia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,,Chloroflexi,,,,Kouleothrix,Kouleothrix,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,24.0,0.0,1.0,0.0,1.0,2.0,2.0,29.0,0.0,2.0,0.0,0.0
Bacteria,,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolinea,Anae_Anaerolinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Leptolinea,Anae_Leptolinea,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Longilinea,Anae_Longilinea,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,2.0,4.0,1.0,5.0,0.0,0.0,3.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0
Bacteria,,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,Roseiflexus,Rose_Roseiflexus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,,Chloroflexi,Chloroflexia,Herpetosiphonales,Herpetosiphonaceae,Herpetosiphon,Herp_Herpetosiphon,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,,Chloroflexi,Thermomicrobia,Sphaerobacterales,Sphaerobacteraceae,Nitrolancea,Spha_Nitrolancea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Bacteria,,Cyanobacteria,,Oscillatoriales,Coleofasciculaceae,Geitlerinema,Cole_Geitlerinema,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,,Cyanobacteria,,Oscillatoriales,Microcoleaceae,Planktothrix,Micr_Planktothrix,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
Bacteria,,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Dein_Deinococcus,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Bacteria,,Deinococcus-Thermus,Deinococci,Deinococcales,Trueperaceae,Truepera,True_Truepera,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Bacteria,,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Meiothermus,Ther_Meiothermus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Bacteria,,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,Ther_Thermus,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Bacteria,,Elusimicrobia,Elusimicrobia,Elusimicrobiales,Elusimicrobiaceae,Elusimicrobium,Elus_Elusimicrobium,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,2.0
Bacteria,,Fibrobacteres,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Fibrobacter,Fibr_Fibrobacter,0.0,0.0,1.0,10.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0
Bacteria,,Firmicutes,,,,Hydrogenispora,Hydrogenispora,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,,Firmicutes,Bacilli,Bacillales,,Exiguobacterium,Exiguobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Tumebacillus,Alic_Tumebacillus,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Bacteria,,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Baci_Bacillus,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Bacteria,,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,Baci_Geobacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Ammoniibacillus,Paen_Ammoniibacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Bacteria,,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Aneurinibacillus,Paen_Aneurinibacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paen_Paenibacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Bacteria,,Firmicutes,Bacilli,Bacillales,Planococcaceae,Jeotgalibacillus,Plan_Jeotgalibacillus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planomicrobium,Plan_Planomicrobium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Bacteria,,Firmicutes,Bacilli,Bacillales,Planococcaceae,Solibacillus,Plan_Solibacillus,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,1.0
Bacteria,,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Stap_Staphylococcus,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,Aero_Abiotrophia,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
