Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Family_Genus,ERR1352952,ERR1352953,ERR1352956,ERR1352957,ERR1352959,ERR1352962,ERR1352903,ERR1352906,ERR1352908,ERR1352909,ERR1352932,ERR1352934,ERR1352935,ERR1352937,ERR1352940,ERR1352942,ERR1352943,ERR1352946,ERR1352912,ERR1352913,ERR1352928,ERR1352929,ERR1352947,ERR1352950,ERR1352916,ERR1352918,ERR1352920,ERR1352921,ERR1352924,ERR1352925
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Phaselicystis,Poly_Phaselicystis,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Polyangium,Poly_Polyangium,2,0,0,5,0,1,0,5,1,1,2,0,0,0,0,0,1,0,2,0,1,1,2,1,0,8,5,0,3,0
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Sorangium,Poly_Sorangium,10,6,0,11,0,20,2,75,10,1,10,0,4,10,15,2,2,1,7,3,0,6,2,3,0,23,24,10,42,0
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Desulfobacca,Synt_Desulfobacca,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Desulfomonile,Synt_Desulfomonile,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Smithella,Synt_Smithella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Syntrophus,Synt_Syntrophus,1,2,81,2,0,1,0,1,81,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Syntrophobacter,Synt_Syntrophobacter,1,0,16,0,0,0,0,1,16,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Arcobacter,Camp_Arcobacter,45,56,30,284,163,57,169,288,199,54,18,20,2,141,54,112,195,209,41,42,77,28,101,110,9,4,23,250,119,24
Bacteria,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Camp_Campylobacter,7,0,18,0,1,4,0,7,22,0,1,2,0,0,5,5,0,2,9,0,1,0,0,1,0,1,1,0,1,0
Bacteria,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Sulfurospirillum,Camp_Sulfurospirillum,2,3,0,13,7,2,8,16,7,1,1,0,0,2,3,2,5,6,5,1,6,1,5,8,1,0,0,11,4,1
Bacteria,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Flexispira,Heli_Flexispira,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Bacteria,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Sulfuricurvum,Heli_Sulfuricurvum,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Sulfurimonas,Heli_Sulfurimonas,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Epsilonproteobacteria,Nautiliales,Nautiliaceae,Caminibacter,Naut_Caminibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,Acid_Acidithiobacillus,0,2,0,0,3,1,1,4,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,1,1,3,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aero_Aeromonas,4,2,2,4,24,0,9,41,3,2,17,2,0,3,0,6,7,3,2,2,3,0,1,1,4,7,6,3,16,2
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Oceanimonas,Aero_Oceanimonas,2,2,1,4,3,0,4,8,2,1,8,1,2,0,2,0,3,0,1,3,1,0,2,0,0,1,0,3,0,4
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Oceanisphaera,Aero_Oceanisphaera,0,0,0,0,0,0,0,7,2,0,1,0,0,0,1,3,0,0,0,0,0,0,0,1,0,1,1,0,4,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Tolumonas,Aero_Tolumonas,4,0,2,2,9,3,11,7,3,0,1,1,1,5,1,2,7,4,3,2,3,2,1,0,0,1,1,3,2,17
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Zobellella,Aero_Zobellella,1,0,0,0,0,0,1,9,2,0,3,1,0,0,2,10,0,2,3,0,0,0,0,0,0,2,2,0,2,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Succ_Anaerobiospirillum,0,0,1,0,0,0,0,1,5,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Ruminobacter,Succ_Ruminobacter,2,0,0,0,0,0,0,2,1,0,3,0,0,0,2,0,0,0,2,0,0,0,0,0,2,1,1,0,1,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succ_Succinatimonas,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1,1,0,4,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrio,Succ_Succinivibrio,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,3
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Agarivorans,Alte_Agarivorans,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,Alte_Alteromonas,10,0,2,0,0,2,0,12,7,0,6,2,0,0,1,5,3,0,1,0,0,0,0,3,3,5,0,0,2,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Cellvibrio,Alte_Cellvibrio,11,26,1,4,109,4,2,21,3,0,2,4,2,63,6,9,0,5,5,5,4,3,2,2,1,5,0,2,10,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Gilvimarinus,Alte_Gilvimarinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,Alte_Glaciecola,24,1,22,0,0,6,0,156,78,0,78,12,0,0,21,52,0,9,33,0,11,0,0,14,22,32,27,0,42,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinimicrobium,Alte_Marinimicrobium,5,6,1,6,7,3,0,10,3,0,7,3,3,0,2,10,4,6,2,0,3,2,1,2,1,2,3,3,3,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter,Alte_Marinobacter,8,0,8,0,2,1,1,77,29,0,41,4,0,2,3,25,0,6,18,1,16,0,0,6,5,18,14,2,29,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Microbulbifer,Alte_Microbulbifer,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Porticoccus,Alte_Porticoccus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Simiduia,Alte_Simiduia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Spongiibacter,Alte_Spongiibacter,0,0,1,0,2,0,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Teredinibacter,Alte_Teredinibacter,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Chromatiaceae,Alishewanella,Chro_Alishewanella,0,0,1,0,0,0,0,2,3,0,4,1,0,0,1,3,0,0,3,0,2,0,0,4,0,1,2,0,2,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Chromatiaceae,Alkalimonas,Chro_Alkalimonas,0,0,0,0,0,1,0,7,1,0,4,0,0,0,1,2,0,1,1,0,1,1,0,0,1,1,3,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Chromatiaceae,Rheinheimera,Chro_Rheinheimera,19,5,14,5,11,2,3,54,26,3,28,16,0,2,7,21,5,9,8,1,6,5,5,13,2,5,5,21,14,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassomonas,Colw_Thalassomonas,8,1,1,0,0,1,0,12,5,0,8,1,0,0,1,6,0,3,3,0,0,0,0,0,2,3,4,0,6,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Ferrimonadaceae,Ferrimonas,Ferr_Ferrimonas,14,0,19,0,0,3,0,68,33,1,34,3,0,0,8,29,0,6,9,0,10,0,0,7,8,14,6,0,28,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,Idiomarina,Idio_Idiomarina,32,0,21,0,0,10,0,165,61,0,69,13,0,0,37,84,0,13,20,0,16,0,0,24,16,40,29,0,58,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,Pseudidiomarina,Idio_Pseudidiomarina,14,0,7,0,1,3,0,114,23,0,44,9,0,0,18,31,0,5,20,0,11,0,0,17,18,18,11,0,51,1
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,J115,Spongiibacter,J115_Spongiibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Moritellaceae,Moritella,Mori_Moritella,4,0,4,0,0,0,0,16,5,0,5,1,0,0,6,8,0,2,3,0,1,0,0,1,3,6,1,0,9,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,OM60,Congregibacter,OM60_Congregibacter,3,3,5,2,2,3,0,21,11,1,5,1,2,2,8,8,11,4,3,1,0,1,1,4,1,3,5,17,8,1
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,OM60,Haliea,OM60_Haliea,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,8,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Psychromonadaceae,Psychromonas,Psyc_Psychromonas,8,0,12,0,0,1,0,55,30,0,19,4,0,0,14,16,0,5,10,0,6,0,0,10,4,2,14,0,22,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shew_Shewanella,83,1,66,1,7,24,2,376,153,0,140,29,0,1,74,190,0,30,71,1,36,1,0,60,57,62,50,3,152,1
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Cardiobacteriales,Cardiobacteriaceae,Cardiobacterium,Card_Cardiobacterium,1,0,7,0,0,1,0,18,21,0,2,2,0,0,3,4,0,0,13,0,0,0,0,1,6,3,5,0,3,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Cardiobacteriales,Cardiobacteriaceae,Dichelobacter,Card_Dichelobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Allochromatium,Chro_Allochromatium,2,0,1,1,0,0,1,5,2,0,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,48,2,1,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Chromatium,Chro_Chromatium,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Halochromatium,Chro_Halochromatium,0,0,0,0,0,0,0,7,3,0,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Marichromatium,Chro_Marichromatium,0,0,0,0,1,0,0,7,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,3,0,4,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Nitrosococcus,Chro_Nitrosococcus,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiobaca,Chro_Thiobaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiocapsa,Chro_Thiocapsa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiodictyon,Chro_Thiodictyon,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiohalocapsa,Chro_Thiohalocapsa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiolamprovum,Chro_Thiolamprovum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiorhodococcus,Chro_Thiorhodococcus,0,0,0,0,0,0,0,5,1,0,1,1,0,0,1,1,0,1,0,0,2,0,0,0,0,3,1,0,2,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiorhodovibrio,Chro_Thiorhodovibrio,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Ectothiorhodospira,Ecto_Ectothiorhodospira,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Halorhodospira,Ecto_Halorhodospira,13,1,11,2,2,10,0,113,30,0,41,12,2,2,14,27,4,9,17,0,7,1,0,4,11,26,16,2,41,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Thioalkalivibrio,Ecto_Thioalkalivibrio,1,0,0,0,0,0,0,8,2,0,5,0,0,0,1,3,0,0,2,0,1,0,0,0,2,0,0,0,3,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Thiorhodospira,Ecto_Thiorhodospira,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Halothiobacillaceae,Halothiobacillus,Halo_Halothiobacillus,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,5,1,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Halothiobacillaceae,Thiofaba,Halo_Thiofaba,1,14,0,23,43,0,11,2,0,5,0,3,4,6,0,0,9,4,1,6,0,18,10,4,0,49,0,10,1,5
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Halothiobacillaceae,Thiovirga,Halo_Thiovirga,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,1,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Aquamonas,Ente_Aquamonas,4,0,4,0,0,0,0,13,10,0,2,2,0,0,3,1,0,0,2,0,1,0,0,1,2,1,2,0,4,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Arsenophonus,Ente_Arsenophonus,0,0,1,0,0,0,0,1,3,0,0,0,0,0,4,2,0,1,0,0,0,0,0,1,1,0,0,0,1,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Baumannia,Ente_Baumannia,65,0,17,0,0,27,0,182,54,0,76,23,0,0,20,103,0,14,45,0,7,0,0,26,20,47,31,0,43,1
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Brenneria,Ente_Brenneria,18,0,30,0,0,7,0,132,54,0,57,9,0,0,20,43,0,12,24,0,12,0,0,21,17,18,12,0,53,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Buchnera,Ente_Buchnera,29,0,13,0,0,14,0,80,25,0,43,9,0,0,30,65,0,14,14,0,7,0,0,11,15,16,14,0,33,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Citrobacter,Ente_Citrobacter,5755,0,6170,1,4,2359,1,24204,12986,0,11095,2936,0,0,5886,14075,2,2134,3856,0,2723,0,0,3575,2889,4320,2762,0,9660,2
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Cronobacter,Ente_Cronobacter,283,0,237,0,0,93,0,1283,535,0,537,108,0,0,248,518,0,101,227,0,163,0,0,162,142,207,147,0,517,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Dickeya,Ente_Dickeya,852,0,1102,0,1,315,0,3745,2156,1,1237,391,0,0,981,1984,0,278,491,0,446,0,1,519,438,667,362,0,1841,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Ecksteinia,Ente_Ecksteinia,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Edwardsiella,Ente_Edwardsiella,228,0,96,0,0,79,0,604,222,0,213,91,0,0,105,292,0,65,96,0,50,0,0,98,76,92,74,0,191,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Enterobacter,Ente_Enterobacter,1369,0,1075,0,0,549,1,5574,2514,0,2367,587,0,0,1193,2655,1,510,1019,0,589,0,0,778,726,992,767,0,2029,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Erwinia,Ente_Erwinia,5774,0,4733,2,3,2051,1,22551,11268,1,10085,2285,0,1,6007,13286,2,1941,4231,1,2680,0,2,3685,2428,4210,2956,2,9032,6
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,Ente_Escherichia,106,0,67,0,0,35,0,399,148,0,181,46,0,0,79,217,0,32,66,0,42,0,0,54,37,86,52,0,146,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Ewingella,Ente_Ewingella,6,0,1,0,0,0,0,17,3,0,8,1,0,0,6,11,0,1,4,0,1,0,0,4,3,7,3,0,9,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Gluconacetobacter,Ente_Gluconacetobacter,26,0,34,0,0,12,0,156,63,0,72,18,0,0,25,64,0,12,18,0,25,0,0,20,18,17,21,0,61,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Hafnia,Ente_Hafnia,763,0,328,0,1,320,0,2318,1095,0,1387,283,1,0,719,2016,0,240,520,0,238,0,0,472,226,526,309,0,800,3
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Ishikawaella,Ente_Ishikawaella,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,Ente_Klebsiella,2414,1,1129,3,6,950,5,7428,3158,0,3847,1157,0,1,1550,3782,1,782,1521,1,681,2,1,1653,965,1571,1046,0,2238,4
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Kleidoceria,Ente_Kleidoceria,5,0,6,0,0,1,0,21,9,0,10,2,0,0,2,7,0,2,3,0,2,0,0,4,1,4,2,0,7,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Leminorella,Ente_Leminorella,6,0,8,0,0,5,0,28,14,0,16,4,0,0,3,7,0,1,5,0,2,0,0,7,5,4,4,0,14,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Morganella,Ente_Morganella,88,0,58,0,0,22,0,330,144,0,172,26,0,0,63,168,0,35,67,0,30,0,0,50,33,65,48,0,133,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,Ente_Pantoea,158,0,140,1,0,49,1,797,310,0,343,68,0,0,135,311,0,66,162,0,96,0,1,101,96,154,105,0,292,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Photorhabdus,Ente_Photorhabdus,50,0,43,0,0,15,0,272,102,0,115,20,0,0,53,100,0,21,47,0,31,0,0,27,33,42,28,0,109,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Plesiomonas,Ente_Plesiomonas,433,1,252,0,1,154,1,1508,692,0,647,157,0,0,407,1002,0,165,314,0,146,1,0,258,105,304,231,0,528,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pragia,Ente_Pragia,21,0,21,0,0,8,0,118,46,0,46,6,0,0,19,54,0,3,22,0,13,0,0,10,6,15,18,0,38,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Profftia,Ente_Profftia,13,0,5,0,0,3,0,41,14,0,19,3,0,0,6,22,0,6,5,0,4,0,0,6,4,7,7,0,21,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Proteus,Ente_Proteus,122,0,112,0,0,47,0,596,237,0,262,55,0,0,114,232,0,35,118,0,62,0,0,79,61,109,67,0,242,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Providencia,Ente_Providencia,28,0,19,0,0,8,0,80,40,0,59,8,0,0,22,55,0,12,17,0,8,0,0,10,11,16,6,0,28,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Purcelliella,Ente_Purcelliella,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Rahnella,Ente_Rahnella,2,0,1,0,0,1,0,9,4,0,1,1,0,0,2,5,0,0,1,0,0,0,0,3,1,0,0,0,2,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Raoultella,Ente_Raoultella,12,0,14,0,0,6,0,84,36,0,27,9,0,0,22,46,0,5,20,0,12,0,0,10,12,12,11,0,36,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Salmonella,Ente_Salmonella,104,0,48,0,0,45,0,389,144,0,188,33,0,0,75,203,1,34,68,0,28,0,0,53,41,59,49,0,137,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Samsonia,Ente_Samsonia,14,0,18,0,0,9,0,116,33,0,35,4,0,0,13,28,0,3,19,0,11,0,0,11,12,13,7,0,49,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Schneideria,Ente_Schneideria,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Serratia,Ente_Serratia,1200,0,743,3,0,469,1,4413,1870,0,2146,490,0,0,886,2270,0,433,882,0,494,0,0,643,459,897,689,0,1461,3
