#SampleID	ERR1467141	ERR1467142	ERR1467143	ERR1467144	ERR1467145	ERR1467146	ERR1467147	ERR1467148	ERR1467149	ERR1467150	ERR1467151	ERR1467152	ERR1467153	ERR1467154	ERR1467155	ERR1470822	ERR1470823	ERR1470824	ERR1470825	ERR1470826	ERR1470827	ERR1470828	ERR1470829	ERR1470830	ERR1512984	ERR1512985	ERR1512986	ERR1512987	ERR1512988	ERR1512989	ERR1512990	ERR1512991	ERR1512992	ERR1512993	ERR1512994	ERR1512995	ERR1512996	ERR1512997	ERR1512998	ERR1512999	ERR1513000	ERR1513001	ERR1513002	ERR1513003	ERR1513004	ERR1513005	ERR1513006	ERR1513007	ERR1514427	ERR1514428	ERR1514429	ERR1514430	ERR1525434	ERR1525435	ERR1525436	ERR1525437	ERR1525438	ERR1525439	ERR1525440	ERR1525441	ERR1525442	ERR1525443	ERR1525444	ERR1525445	ERR1525446
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Aggregatibacter;s__segnis	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Bibersteinia;s__trehalosi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Chelonobacter;s__	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Chelonobacter;s__Taxon	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Gallibacterium;s__	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__	0	0	2	0	1	0	0	0	0	0	1	1	0	1	1	0	1	0	2	0	0	0	0	0	0	1	0	2	2	0	2	0	0	2	0	1	1	0	1	0	0	0	1	2	0	0	0	3	0	1	2	1	0	1	1	0	0	1	1	2	3	0	0	1	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__felis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__parainfluenzae	3	2	1	0	2	0	2	1	1	1	2	1	1	0	2	1	2	1	2	0	2	0	0	1	0	1	3	2	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	2	1	2	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0	0	2	1	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__parasuis	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Lonepinella;s__koalarum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Mannheimia;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	1	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__;s__	40	31	43	45	32	105	114	48	80	68	38	76	57	54	433	72	99	77	63	173	81	55	56	57	51	56	34	80	23	0	19	36	26	68	26	200	39	13	125	0	0	0	37	375	53	50	22	152	33	19	43	51	13	7	31	4	83	106	86	51	93	73	42	47	39
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__	112	70	107	130	109	112	242	169	203	163	104	112	207	105	1639	129	340	138	161	124	310	160	201	218	93	116	127	305	83	0	46	61	97	169	95	841	91	79	457	0	0	0	139	1425	120	163	114	676	71	82	125	280	53	38	116	21	351	289	494	197	425	202	104	133	96
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__guillouiae	1	4	6	7	0	7	16	7	7	14	2	5	10	6	111	15	17	10	8	5	12	6	10	10	5	10	6	10	5	0	0	3	3	6	6	26	6	3	12	0	0	0	8	66	6	6	3	36	4	2	6	15	2	1	9	1	14	6	35	5	12	13	2	9	6
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__johnsonii	30	21	27	49	31	38	48	35	77	61	21	24	71	49	425	42	128	32	46	29	81	60	62	56	37	53	41	159	29	0	16	15	36	37	19	391	28	37	221	0	0	0	44	698	38	62	40	359	16	21	28	90	14	10	48	6	182	154	178	105	231	63	27	45	24
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__lwoffii	31	36	45	60	27	50	82	57	88	73	33	46	98	79	670	47	186	44	60	49	135	60	79	85	37	63	67	204	39	0	24	26	57	195	42	752	53	39	360	0	0	0	78	1249	60	65	46	437	18	27	34	119	27	14	62	9	223	269	293	147	302	96	49	55	38
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__rhizosphaerae	11	9	4	7	5	5	6	8	14	11	4	6	14	10	108	9	28	4	9	3	21	13	17	15	9	9	15	21	4	0	4	3	7	11	7	71	5	3	45	0	0	0	8	67	7	5	5	42	3	5	11	17	7	0	7	1	25	21	14	11	15	10	3	11	7
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__schindleri	2	1	1	2	1	1	4	2	3	4	1	0	0	1	22	3	0	2	0	1	9	0	0	3	0	3	2	3	1	0	0	0	0	2	2	15	1	1	8	0	0	0	1	22	3	0	1	0	2	1	3	3	0	0	1	0	1	4	4	3	2	2	0	2	1
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__venetianus	0	0	0	0	0	2	0	0	2	2	1	1	0	2	5	0	0	0	0	0	1	0	0	2	0	1	0	1	0	0	0	1	0	1	0	1	0	1	3	0	0	0	0	3	0	0	0	3	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Agitococcus;s__lubricus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Alkanindiges;s__	2	0	0	2	1	3	8	3	5	5	3	2	1	2	15	7	2	5	6	6	6	4	0	3	1	0	1	4	2	0	2	2	1	1	2	9	4	2	3	0	0	0	1	11	4	2	6	9	0	4	0	2	0	0	0	0	3	6	2	3	1	1	1	1	2
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Enhydrobacter;s__	7	5	19	17	10	16	22	12	18	18	7	24	6	10	64	17	40	13	22	29	24	14	19	42	7	12	6	23	1	0	6	5	10	17	13	73	8	11	19	0	0	0	18	65	7	13	6	15	6	5	12	15	7	7	35	3	52	14	31	7	22	32	15	16	7
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Enhydrobacter;s__aerosaccus	1	0	6	4	1	6	4	3	1	5	0	6	2	2	3	2	5	0	2	7	4	4	3	8	1	0	1	3	0	0	2	1	2	2	0	8	2	3	3	0	0	0	7	6	1	4	2	1	1	1	1	2	2	0	3	0	11	2	4	5	3	8	6	2	2
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella;s__	7	4	10	7	6	13	12	4	6	6	2	10	1	5	30	9	14	11	9	30	7	7	4	7	4	8	4	1	1	0	1	7	2	7	3	14	6	3	10	0	0	0	9	21	13	4	2	5	7	4	6	10	2	2	7	1	5	8	9	1	1	6	3	4	2
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella;s__lincolnii	1	3	0	3	2	7	5	0	1	1	2	1	1	2	7	2	7	5	1	3	0	0	2	2	0	5	1	2	0	0	0	1	0	0	1	1	1	2	1	0	0	0	1	2	1	1	1	0	0	0	0	1	1	0	1	1	1	1	2	0	1	1	1	3	3
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Perlucidibaca;s__	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	1	0	1	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__	3	6	1	10	3	20	29	3	2	8	3	15	7	17	36	10	9	17	7	54	3	7	3	9	2	6	3	6	2	0	0	2	2	2	1	4	0	0	3	0	0	0	1	10	13	6	1	6	12	1	8	0	1	0	4	0	0	3	4	0	0	9	4	14	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__celer	3	7	4	6	7	22	13	14	5	10	2	18	12	16	41	8	17	16	11	45	5	3	6	6	9	5	8	7	2	0	3	5	3	1	0	8	4	5	4	0	0	0	1	12	8	11	2	6	5	4	4	0	2	1	3	0	4	5	2	0	3	8	5	12	6
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__lutiphocae	0	3	2	1	0	0	1	0	1	0	0	1	0	0	1	1	2	0	1	10	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	3	0	1	0	1	2	0	1	0	0	0	1	0	0	1	0	0	1	0	0	2	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__marincola	1	2	2	4	1	4	6	2	3	2	1	4	1	0	3	2	7	4	1	8	2	1	1	0	5	0	1	2	0	0	0	2	0	1	3	1	5	0	0	0	0	0	1	2	7	2	0	4	2	0	2	0	1	0	3	0	1	0	1	0	1	1	1	2	4
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__pacificensis	0	0	0	1	0	2	3	1	1	1	1	2	0	2	6	1	3	1	0	0	1	2	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	1	2	1	1	1	1	1	0	0	0	1	1	0	1	0	1	0	1	1	0	1	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__pulmonis	6	8	3	6	6	14	24	5	3	8	6	3	6	3	13	9	14	9	12	15	4	4	6	4	10	4	6	4	5	0	3	4	4	7	4	3	7	3	3	0	0	0	6	3	5	6	3	4	3	4	4	0	2	0	5	1	4	3	1	1	1	4	5	5	10
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__sanguinis	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	2	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__;s__	14	8	18	10	9	15	14	19	12	18	7	12	39	16	132	14	25	11	16	25	29	13	10	22	11	27	12	38	16	0	22	5	19	38	16	65	27	9	31	0	0	0	32	108	62	20	31	63	6	13	15	30	3	10	15	3	30	26	28	17	22	17	18	35	10
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Azomonas;s__	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Azomonas;s__agilis	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__	34	9	23	17	17	8	20	12	14	12	5	11	143	49	678	14	33	17	12	27	94	15	18	37	13	56	28	148	60	0	55	10	39	165	62	193	193	6	105	0	0	0	76	326	272	23	89	147	5	9	18	70	6	7	18	2	33	50	49	71	57	66	23	77	15
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__alcaligenes	2	3	4	3	2	1	1	1	4	2	0	1	2	1	22	2	1	3	0	3	4	3	3	4	1	5	5	7	5	0	2	0	2	5	2	6	1	0	0	0	0	0	5	5	11	3	7	3	1	0	5	6	1	1	1	0	4	0	6	4	5	7	3	9	1
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__balearica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__citronellolis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__fragi	1	1	0	0	0	0	0	0	0	0	1	1	14	2	109	0	3	0	0	1	2	0	1	0	1	4	1	5	6	0	8	0	5	21	5	26	24	0	10	0	0	0	3	44	38	2	13	20	0	0	1	3	0	0	2	0	3	4	0	6	3	2	0	4	1
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__pseudoalcaligenes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__stutzeri	1	1	0	1	1	1	0	1	1	0	0	0	0	2	10	0	0	1	0	0	0	0	0	2	0	1	1	3	2	0	0	0	1	3	1	2	0	0	3	0	0	0	2	5	5	1	4	2	0	1	2	2	0	0	0	0	1	2	0	0	2	0	2	3	1
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__thermotolerans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__umsongensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__veronii	0	1	1	0	0	1	0	1	1	0	0	0	12	2	49	1	1	0	1	2	5	1	1	1	0	1	1	5	4	0	7	0	2	15	4	11	13	1	9	0	0	0	5	17	29	1	10	9	0	0	0	2	0	0	1	0	0	1	1	4	3	1	1	2	1
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__viridiflava	1	0	0	0	0	0	0	0	0	0	0	0	2	1	15	1	3	1	0	1	5	0	0	0	0	3	0	9	1	0	2	0	1	6	1	4	3	2	4	0	0	0	0	10	9	0	5	2	0	0	0	3	0	0	2	1	2	5	1	2	4	2	1	3	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Serpens;s__flexibilis	3	0	1	0	1	1	0	0	0	0	0	0	1	2	2	1	1	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	2	0	1	0	1	0	1	1	0	0	0	0	0	0	1	3	0	1	0	2	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiohalorhabdales;f__;g__;s__	0	1	0	0	0	0	1	0	1	0	0	1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	1	1	0	0	1	0	1	1	1	7	1	0	3	0	0	0	1	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	2	0	2	0	1
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae;g__;s__	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae;g__Piscirickettsia;s__salmonis	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae;g__Thiomicrospira;s__chilensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__;s__	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__B46;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Beggiatoa;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Leucothrix;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Thiopilula;s__aggregata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Thiothrix;s__	21	1	4	2	0	3	5	4	8	3	2	4	14	4	102	1	9	3	3	5	9	8	7	11	20	8	3	17	12	0	2	1	8	22	5	14	27	2	13	0	0	0	12	35	34	4	10	13	4	0	4	5	0	0	3	0	5	9	3	7	4	11	4	6	4
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Thiothrix;s__eikelboomii	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Pseudoalteromonadaceae;g__;s__	2	0	0	0	0	0	0	0	1	0	0	1	9	0	24	0	0	0	1	0	2	2	0	1	1	0	1	3	1	0	1	1	0	5	1	2	4	1	4	0	0	0	3	12	9	1	4	1	0	1	1	4	0	0	1	0	1	1	0	2	0	1	1	5	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Pseudoalteromonadaceae;g__Pseudoalteromonas;s__	2	14	11	14	5	31	28	10	8	9	10	21	4	17	67	18	27	14	22	68	10	6	7	4	14	9	10	8	7	0	0	12	13	5	5	18	10	8	9	0	0	0	11	17	11	8	1	7	9	2	4	1	1	0	4	0	8	7	2	0	2	9	1	7	5
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Pseudoalteromonadaceae;g__Pseudoalteromonas;s__tunicata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	3	1	1	1	5	1	0	2	3	1	0	1	0	0	1	0	0	0	0	2	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__;s__	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	2	3	0	0	2	0	0	1	2	0	0	0	0	0	1	0	0	0	1	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Aliivibrio;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Aliivibrio;s__fischeri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Photobacterium;s__damselae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	1	0	0	1	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	3	1	0	2	0	0	0	0	1	0	0	4	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0
