sample_id,sample_name,biosample,sample_description,latitude,longitude,geolocation,biome,biome_feature,biome_material,assembly_run_ids
SRS2212569,Gp0115562,SAMN06343850,"Active sludge microbial communities from Klosterneuburg, Austria, studying microevolution and ecology of nitrifiers - Klosterneuburg WWTP active sludge metagenome KNB14_bulk",48.3,16.2,Austria: Klosterneuburg,,,,ERZ795397
